regex,matcher,regex_length,regex_complexity,input_file,input_file_size (bytes),execution_time (ms),file_type
\bcat\b,-E,7,2.7,29.txt,58203,5.380074183146159,text
\bcat\b,-E,7,2.7,37.txt,1418160,17.959117889404297,text
\bcat\b,-E,7,2.7,16.txt,688030,8.422136306762695,text
\bcat\b,-E,7,2.7,13.txt,8256360,33.67185592651367,text
\bcat\b,-E,7,2.7,28.txt,291015,7.581154505411784,text
\bcat\b,-E,7,2.7,54.txt,1508640,11.79814338684082,text
\bcat\b,-E,7,2.7,43.txt,1086540,18.147071202596027,text
\bcat\b,-E,7,2.7,2.txt,12091620,57.286580403645836,text
\bcat\b,-E,7,2.7,36.txt,2836320,26.378075281778973,text
\bcat\b,-E,7,2.7,26.txt,1746090,19.780476888020832,text
\bcat\b,-E,7,2.7,5.txt,403054,8.96302858988444,text
\bcat\b,-E,7,2.7,34.txt,166280,6.028095881144206,text
\bcat\b,-E,7,2.7,1.txt,24183240,96.22844060262044,text
\bcat\b,-F,7,2.7,27.txt,873045,5.500634511311849,text
\bcat\b,-F,7,2.7,45.txt,271635,3.52327028910319,text
\bcat\b,-F,7,2.7,22.txt,566610,5.106210708618164,text
\bcat\b,-F,7,2.7,48.txt,1786200,5.243619283040364,text
\bcat\b,-F,7,2.7,58.txt,62860,4.203399022420247,text
\bcat\b,-F,7,2.7,42.txt,2173080,7.25253423055013,text
\bcat\b,-F,7,2.7,55.txt,754320,3.8301944732666016,text
\bcat\b,-F,7,2.7,46.txt,90545,4.822572072347005,text
\bcat\b,-F,7,2.7,10.txt,1022010,6.124814351399739,text
\bcat\b,-F,7,2.7,47.txt,18109,4.292805989583333,text
\bcat\b,-F,7,2.7,32.txt,997680,5.794207255045573,text
\bcat\b,-F,7,2.7,15.txt,2064090,5.022287368774414,text
\bcat\b,-F,7,2.7,12.txt,16512720,11.917591094970703,text
\bcat\b,-F,7,2.7,59.txt,12572,3.709713617960612,text
\bcat\b,-F,7,2.7,33.txt,498840,5.107402801513672,text
\bcat\b,-F,7,2.7,30.txt,3990720,8.756399154663086,text
\bcat\b,-F,7,2.7,18.txt,13598640,12.835820515950521,text
\bcat\b,-F,7,2.7,20.txt,3399660,8.843660354614258,text
\bcat\b,-F,7,2.7,38.txt,709080,3.5320123036702475,text
\bcat\b,-F,7,2.7,25.txt,3492180,5.399068196614583,text
\bcat\b,-F,7,2.7,3.txt,6045810,5.797227223714192,text
\bcat\b,-F,7,2.7,0.txt,48366480,34.71565246582031,text
\bcat\b,-F,7,2.7,41.txt,23636,4.543701807657878,text
\bcat\b,-F,7,2.7,9.txt,3066030,8.070945739746094,text
\bcat\b,-F,7,2.7,53.txt,14885,2.6987393697102866,text
\bcat\b,-F,7,2.7,50.txt,446550,2.7627150217692056,text
\bcat\b,-F,7,2.7,11.txt,204402,2.5162696838378906,text
\bcat\b,-F,7,2.7,19.txt,6799320,10.333379109700521,text
\bcat\b,-F,7,2.7,21.txt,1699830,6.6441694895426435,text
\bcat\b,-F,7,2.7,51.txt,223275,4.578590393066406,text
\bcat\b,-F,7,2.7,35.txt,33256,4.1383107503255205,text
\bcat\b,-F,7,2.7,17.txt,137606,3.9884249369303384,text
\bcat\b,-F,7,2.7,49.txt,893100,4.015763600667317,text
\bcat\b,-F,7,2.7,24.txt,6984360,8.385101954142252,text
\bcat\b,-F,7,2.7,23.txt,113322,1.882791519165039,text
\bcat\b,-F,7,2.7,14.txt,4128180,4.12901242574056,text
\bcat\b,-F,7,2.7,31.txt,1995360,2.8104782104492188,text
\bcat\b,-F,7,2.7,57.txt,188580,4.9428145090738935,text
\bcat\b,-F,7,2.7,7.txt,12264120,14.506181081136068,text
\bcat\b,-F,7,2.7,52.txt,74425,4.228989283243815,text
\bcat\b,-F,7,2.7,40.txt,118180,4.050890604654948,text
\bcat\b,-F,7,2.7,4.txt,2015270,5.121628443400065,text
\bcat\b,-F,7,2.7,8.txt,6132060,6.949504216512044,text
\bcat\b,-F,7,2.7,56.txt,377160,5.028724670410156,text
\bcat\b,-F,7,2.7,39.txt,354540,4.589478174845378,text
\bcat\b,-F,7,2.7,6.txt,24528240,28.939485549926758,text
\bcat\b,-F,7,2.7,44.txt,543270,2.2350947062174478,text
\bcat\b,-F,7,2.7,29.txt,58203,1.9226868947347004,text
\bcat\b,-F,7,2.7,37.txt,1418160,4.2620499928792315,text
\bcat\b,-F,7,2.7,16.txt,688030,5.433797836303711,text
\bcat\b,-F,7,2.7,13.txt,8256360,13.513962427775065,text
\bcat\b,-F,7,2.7,28.txt,291015,2.698977788289388,text
\bcat\b,-F,7,2.7,54.txt,1508640,6.823142369588216,text
\bcat\b,-F,7,2.7,43.txt,1086540,6.1702728271484375,text
\bcat\b,-F,7,2.7,2.txt,12091620,17.599105834960938,text
\bcat\b,-F,7,2.7,36.txt,2836320,3.993829091389974,text
\bcat\b,-F,7,2.7,26.txt,1746090,3.3129056294759116,text
\bcat\b,-F,7,2.7,5.txt,403054,2.366781234741211,text
\bcat\b,-F,7,2.7,34.txt,166280,2.1817684173583984,text
\bcat\b,-F,7,2.7,1.txt,24183240,16.490777333577473,text
\bcat\b,-G,7,2.7,27.txt,873045,11.566400527954102,text
\bcat\b,-G,7,2.7,45.txt,271635,8.643547693888346,text
\bcat\b,-G,7,2.7,22.txt,566610,9.121179580688477,text
\bcat\b,-G,7,2.7,48.txt,1786200,14.023780822753906,text
\bcat\b,-G,7,2.7,58.txt,62860,5.031426747639974,text
\bcat\b,-G,7,2.7,42.txt,2173080,27.77894337972005,text
\bcat\b,-G,7,2.7,55.txt,754320,8.222421010335287,text
\bcat\b,-G,7,2.7,46.txt,90545,6.030082702636719,text
\bcat\b,-G,7,2.7,10.txt,1022010,8.711814880371094,text
\bcat\b,-G,7,2.7,47.txt,18109,4.7194163004557295,text
\bcat\b,-G,7,2.7,32.txt,997680,12.485345204671225,text
\bcat\b,-G,7,2.7,15.txt,2064090,15.050570170084635,text
\bcat\b,-G,7,2.7,12.txt,16512720,47.18780517578125,text
\bcat\b,-G,7,2.7,59.txt,12572,4.6863555908203125,text
\bcat\b,-G,7,2.7,33.txt,498840,8.817195892333984,text
\bcat\b,-G,7,2.7,30.txt,3990720,27.310848236083984,text
\bcat\b,-G,7,2.7,18.txt,13598640,52.49794324239095,text
\bcat\b,-G,7,2.7,20.txt,3399660,24.487098058064777,text
\bcat\b,-G,7,2.7,38.txt,709080,12.401580810546875,text
\bcat\b,-G,7,2.7,25.txt,3492180,29.26492691040039,text
\bcat\b,-G,7,2.7,3.txt,6045810,38.923025131225586,text
\bcat\b,-G,7,2.7,0.txt,48366480,170.2748934427897,text
\bcat\b,-G,7,2.7,41.txt,23636,4.755655924479167,text
\bcat\b,-G,7,2.7,9.txt,3066030,15.564600626627604,text
\bcat\b,-G,7,2.7,53.txt,14885,4.5795440673828125,text
\bcat\b,-G,7,2.7,50.txt,446550,7.03581174214681,text
\bcat\b,-G,7,2.7,11.txt,204402,5.376180013020833,text
\bcat\b,-G,7,2.7,19.txt,6799320,35.3696346282959,text
\bcat\b,-G,7,2.7,21.txt,1699830,13.350327809651693,text
\bcat\b,-G,7,2.7,51.txt,223275,5.918661753336589,text
\bcat\b,-G,7,2.7,35.txt,33256,4.857937494913737,text
\bcat\b,-G,7,2.7,17.txt,137606,5.502382914225261,text
\bcat\b,-G,7,2.7,49.txt,893100,9.426196416219076,text
\bcat\b,-G,7,2.7,24.txt,6984360,40.87066650390625,text
\bcat\b,-G,7,2.7,23.txt,113322,5.640506744384766,text
\bcat\b,-G,7,2.7,14.txt,4128180,21.685361862182617,text
\bcat\b,-G,7,2.7,31.txt,1995360,17.88012186686198,text
\bcat\b,-G,7,2.7,57.txt,188580,5.528688430786133,text
\bcat\b,-G,7,2.7,7.txt,12264120,34.44973627726237,text
\bcat\b,-G,7,2.7,52.txt,74425,5.1030317942301435,text
\bcat\b,-G,7,2.7,40.txt,118180,6.187041600545247,text
\bcat\b,-G,7,2.7,4.txt,2015270,22.05006281534831,text
\bcat\b,-G,7,2.7,8.txt,6132060,23.863951365152996,text
\bcat\b,-G,7,2.7,56.txt,377160,6.621996561686198,text
\bcat\b,-G,7,2.7,39.txt,354540,8.617877960205078,text
\bcat\b,-G,7,2.7,6.txt,24528240,51.017204920450844,text
\bcat\b,-G,7,2.7,44.txt,543270,12.389421463012695,text
\bcat\b,-G,7,2.7,29.txt,58203,5.124251047770183,text
\bcat\b,-G,7,2.7,37.txt,1418160,19.507726033528645,text
\bcat\b,-G,7,2.7,16.txt,688030,8.124033610026041,text
\bcat\b,-G,7,2.7,13.txt,8256360,31.313419342041016,text
\bcat\b,-G,7,2.7,28.txt,291015,7.897853851318359,text
\bcat\b,-G,7,2.7,54.txt,1508640,11.685609817504883,text
\bcat\b,-G,7,2.7,43.txt,1086540,18.83983612060547,text
\bcat\b,-G,7,2.7,2.txt,12091620,56.708971659342446,text
\bcat\b,-G,7,2.7,36.txt,2836320,27.068297068277996,text
\bcat\b,-G,7,2.7,26.txt,1746090,19.13277308146159,text
\bcat\b,-G,7,2.7,5.txt,403054,9.164571762084961,text
\bcat\b,-G,7,2.7,34.txt,166280,5.979855855305989,text
\bcat\b,-G,7,2.7,1.txt,24183240,97.53823280334473,text
\bcat\b,-P,7,2.7,27.txt,873045,10.038375854492188,text
\bcat\b,-P,7,2.7,45.txt,271635,7.105827331542969,text
\bcat\b,-P,7,2.7,22.txt,566610,8.111317952473959,text
\bcat\b,-P,7,2.7,48.txt,1786200,19.12864049275716,text
\bcat\b,-P,7,2.7,58.txt,62860,5.430142084757487,text
\bcat\b,-P,7,2.7,42.txt,2173080,22.113958994547527,text
\bcat\b,-P,7,2.7,55.txt,754320,12.57793108622233,text
\bcat\b,-P,7,2.7,46.txt,90545,5.696455637613933,text
\bcat\b,-P,7,2.7,10.txt,1022010,11.170307795206705,text
\bcat\b,-P,7,2.7,47.txt,18109,4.7673384348551435,text
\bcat\b,-P,7,2.7,32.txt,997680,12.450774510701498,text
\bcat\b,-P,7,2.7,15.txt,2064090,15.5790646870931,text
\bcat\b,-P,7,2.7,12.txt,16512720,48.52437973022461,text
\bcat\b,-P,7,2.7,59.txt,12572,4.823207855224609,text
\bcat\b,-P,7,2.7,33.txt,498840,8.85462760925293,text
\bcat\b,-P,7,2.7,30.txt,3990720,28.195540110270183,text
\bcat\b,-P,7,2.7,18.txt,13598640,48.41224352518717,text
\bcat\b,-P,7,2.7,20.txt,3399660,21.410783131917317,text
\bcat\b,-P,7,2.7,38.txt,709080,11.23348871866862,text
\bcat\b,-P,7,2.7,25.txt,3492180,26.026407877604168,text
\bcat\b,-P,7,2.7,3.txt,6045810,29.277642567952473,text
\bcat\b,-P,7,2.7,0.txt,48366480,115.03211657206218,text
\bcat\b,-P,7,2.7,41.txt,23636,4.677057266235352,text
\bcat\b,-P,7,2.7,9.txt,3066030,20.083109537760418,text
\bcat\b,-P,7,2.7,53.txt,14885,4.558801651000977,text
\bcat\b,-P,7,2.7,50.txt,446550,8.675257364908854,text
\bcat\b,-P,7,2.7,11.txt,204402,6.067752838134766,text
\bcat\b,-P,7,2.7,19.txt,6799320,32.53300984700521,text
\bcat\b,-P,7,2.7,21.txt,1699830,14.92762565612793,text
\bcat\b,-P,7,2.7,51.txt,223275,6.869792938232422,text
\bcat\b,-P,7,2.7,35.txt,33256,4.897514979044597,text
\bcat\b,-P,7,2.7,17.txt,137606,5.504369735717773,text
\bcat\b,-P,7,2.7,49.txt,893100,12.941281000773111,text
\bcat\b,-P,7,2.7,24.txt,6984360,36.82867685953776,text
\bcat\b,-P,7,2.7,23.txt,113322,5.570729573567708,text
\bcat\b,-P,7,2.7,14.txt,4128180,22.10076649983724,text
\bcat\b,-P,7,2.7,31.txt,1995360,17.38882064819336,text
\bcat\b,-P,7,2.7,57.txt,188580,6.90452257792155,text
\bcat\b,-P,7,2.7,7.txt,12264120,47.322352727254234,text
\bcat\b,-P,7,2.7,52.txt,74425,5.408763885498047,text
\bcat\b,-P,7,2.7,40.txt,118180,5.730628967285156,text
\bcat\b,-P,7,2.7,4.txt,2015270,15.879154205322266,text
\bcat\b,-P,7,2.7,8.txt,6132060,30.00299135843913,text
\bcat\b,-P,7,2.7,56.txt,377160,8.810917536417643,text
\bcat\b,-P,7,2.7,39.txt,354540,8.372306823730469,text
\bcat\b,-P,7,2.7,6.txt,24528240,70.32442092895508,text
\bcat\b,-P,7,2.7,44.txt,543270,9.57187016805013,text
\bcat\b,-P,7,2.7,29.txt,58203,4.212776819864909,text
\bcat\b,-P,7,2.7,37.txt,1418160,16.51453971862793,text
\bcat\b,-P,7,2.7,16.txt,688030,8.22122891743978,text
\bcat\b,-P,7,2.7,13.txt,8256360,33.87204806009928,text
\bcat\b,-P,7,2.7,28.txt,291015,7.017612457275391,text
\bcat\b,-P,7,2.7,54.txt,1508640,19.702434539794922,text
\bcat\b,-P,7,2.7,43.txt,1086540,14.094909032185873,text
\bcat\b,-P,7,2.7,2.txt,12091620,43.719212214152016,text
\bcat\b,-P,7,2.7,36.txt,2836320,25.348345438639324,text
\bcat\b,-P,7,2.7,26.txt,1746090,17.660140991210938,text
\bcat\b,-P,7,2.7,5.txt,403054,7.305701573689778,text
\bcat\b,-P,7,2.7,34.txt,166280,5.968014399210612,text
\bcat\b,-P,7,2.7,1.txt,24183240,66.47690137227376,text
\bcat\b,-x,7,2.7,27.txt,873045,7.267236709594727,text
\bcat\b,-x,7,2.7,45.txt,271635,5.201021830240886,text
\bcat\b,-x,7,2.7,22.txt,566610,6.828705469767253,text
\bcat\b,-x,7,2.7,48.txt,1786200,9.218374888102213,text
\bcat\b,-x,7,2.7,58.txt,62860,2.6270548502604165,text
\bcat\b,-x,7,2.7,42.txt,2173080,5.4429372151692705,text
\bcat\b,-x,7,2.7,55.txt,754320,7.127602895100911,text
\bcat\b,-x,7,2.7,46.txt,90545,4.846970240275065,text
\bcat\b,-x,7,2.7,10.txt,1022010,5.670388539632161,text
\bcat\b,-x,7,2.7,47.txt,18109,2.9801527659098306,text
\bcat\b,-x,7,2.7,32.txt,997680,7.970889409383138,text
\bcat\b,-x,7,2.7,15.txt,2064090,12.591282526652018,text
\bcat\b,-x,7,2.7,12.txt,16512720,35.10785102844238,text
\bcat\b,-x,7,2.7,59.txt,12572,2.1310647328694663,text
\bcat\b,-x,7,2.7,33.txt,498840,2.7767817179361978,text
\bcat\b,-x,7,2.7,30.txt,3990720,8.052349090576172,text
\bcat\b,-x,7,2.7,18.txt,13598640,35.572210947672524,text
\bcat\b,-x,7,2.7,20.txt,3399660,7.258097330729167,text
\bcat\b,-x,7,2.7,38.txt,709080,2.9668807983398438,text
\bcat\b,-x,7,2.7,25.txt,3492180,6.93209966023763,text
\bcat\b,-x,7,2.7,3.txt,6045810,21.282037099202473,text
\bcat\b,-x,7,2.7,0.txt,48366480,73.09699058532715,text
\bcat\b,-x,7,2.7,41.txt,23636,3.141641616821289,text
\bcat\b,-x,7,2.7,9.txt,3066030,11.55241330464681,text
\bcat\b,-x,7,2.7,53.txt,14885,3.4612019856770835,text
\bcat\b,-x,7,2.7,50.txt,446550,5.323251088460286,text
\bcat\b,-x,7,2.7,11.txt,204402,4.136721293131511,text
\bcat\b,-x,7,2.7,19.txt,6799320,15.716155370076498,text
\bcat\b,-x,7,2.7,21.txt,1699830,12.0849609375,text
\bcat\b,-x,7,2.7,51.txt,223275,3.4701029459635415,text
\bcat\b,-x,7,2.7,35.txt,33256,3.280798594156901,text
\bcat\b,-x,7,2.7,17.txt,137606,4.749218622843425,text
\bcat\b,-x,7,2.7,49.txt,893100,6.17671012878418,text
\bcat\b,-x,7,2.7,24.txt,6984360,13.265848159790039,text
\bcat\b,-x,7,2.7,23.txt,113322,5.443652470906575,text
\bcat\b,-x,7,2.7,14.txt,4128180,10.173559188842773,text
\bcat\b,-x,7,2.7,31.txt,1995360,4.7791798909505205,text
\bcat\b,-x,7,2.7,57.txt,188580,4.948139190673828,text
\bcat\b,-x,7,2.7,7.txt,12264120,15.908082326253256,text
\bcat\b,-x,7,2.7,52.txt,74425,3.974358240763346,text
\bcat\b,-x,7,2.7,40.txt,118180,5.127827326456706,text
\bcat\b,-x,7,2.7,4.txt,2015270,8.839766184488932,text
\bcat\b,-x,7,2.7,8.txt,6132060,12.967348098754883,text
\bcat\b,-x,7,2.7,56.txt,377160,2.876838048299154,text
\bcat\b,-x,7,2.7,39.txt,354540,6.462891896565755,text
\bcat\b,-x,7,2.7,6.txt,24528240,28.940836588541668,text
\bcat\b,-x,7,2.7,44.txt,543270,3.115495045979818,text
\bcat\b,-x,7,2.7,29.txt,58203,2.338965733846029,text
\bcat\b,-x,7,2.7,37.txt,1418160,11.054436365763346,text
\bcat\b,-x,7,2.7,16.txt,688030,4.578431447347005,text
\bcat\b,-x,7,2.7,13.txt,8256360,13.168096542358398,text
\bcat\b,-x,7,2.7,28.txt,291015,2.164761225382487,text
\bcat\b,-x,7,2.7,54.txt,1508640,3.6298433939615884,text
\bcat\b,-x,7,2.7,43.txt,1086540,3.310044606526693,text
\bcat\b,-x,7,2.7,2.txt,12091620,18.83395512898763,text
\bcat\b,-x,7,2.7,36.txt,2836320,5.825042724609375,text
\bcat\b,-x,7,2.7,26.txt,1746090,4.210154215494792,text
\bcat\b,-x,7,2.7,5.txt,403054,2.2318363189697266,text
\bcat\b,-x,7,2.7,34.txt,166280,5.2347977956136065,text
\bcat\b,-x,7,2.7,1.txt,24183240,46.344598134358726,text
^#,-E,2,1.2,27.txt,873045,1.8737316131591797,text
^#,-E,2,1.2,45.txt,271635,3.678401311238607,text
^#,-E,2,1.2,22.txt,566610,4.48759396870931,text
^#,-E,2,1.2,48.txt,1786200,4.983266194661458,text
^#,-E,2,1.2,58.txt,62860,4.1323502858479815,text
^#,-E,2,1.2,42.txt,2173080,5.506833394368489,text
^#,-E,2,1.2,55.txt,754320,4.811763763427734,text
^#,-E,2,1.2,46.txt,90545,4.409233729044597,text
^#,-E,2,1.2,10.txt,1022010,4.538695017496745,text
^#,-E,2,1.2,47.txt,18109,4.291375478108724,text
^#,-E,2,1.2,32.txt,997680,4.8707326253255205,text
^#,-E,2,1.2,15.txt,2064090,5.27191162109375,text
^#,-E,2,1.2,12.txt,16512720,8.12681516011556,text
^#,-E,2,1.2,59.txt,12572,3.9313634236653647,text
^#,-E,2,1.2,33.txt,498840,4.480282465616862,text
^#,-E,2,1.2,30.txt,3990720,5.9185028076171875,text
^#,-E,2,1.2,18.txt,13598640,8.571624755859375,text
^#,-E,2,1.2,20.txt,3399660,3.4644603729248047,text
^#,-E,2,1.2,38.txt,709080,3.9936701456705728,text
^#,-E,2,1.2,25.txt,3492180,5.4407914479573565,text
^#,-E,2,1.2,3.txt,6045810,5.724509557088216,text
^#,-E,2,1.2,0.txt,48366480,16.20658238728841,text
^#,-E,2,1.2,41.txt,23636,4.002809524536133,text
^#,-E,2,1.2,9.txt,3066030,5.01259167989095,text
^#,-E,2,1.2,53.txt,14885,4.377841949462891,text
^#,-E,2,1.2,50.txt,446550,4.3116410573323565,text
^#,-E,2,1.2,11.txt,204402,3.809849421183268,text
^#,-E,2,1.2,19.txt,6799320,5.975405375162761,text
^#,-E,2,1.2,21.txt,1699830,4.593769709269206,text
^#,-E,2,1.2,51.txt,223275,4.4066111246744795,text
^#,-E,2,1.2,35.txt,33256,3.6236445109049478,text
^#,-E,2,1.2,17.txt,137606,4.27397092183431,text
^#,-E,2,1.2,49.txt,893100,3.8503011067708335,text
^#,-E,2,1.2,24.txt,6984360,4.666725794474284,text
^#,-E,2,1.2,23.txt,113322,4.518985748291016,text
^#,-E,2,1.2,14.txt,4128180,6.026268005371094,text
^#,-E,2,1.2,31.txt,1995360,4.015525182088216,text
^#,-E,2,1.2,57.txt,188580,5.109628041585286,text
^#,-E,2,1.2,7.txt,12264120,8.024136225382486,text
^#,-E,2,1.2,52.txt,74425,3.0469894409179688,text
^#,-E,2,1.2,40.txt,118180,2.827723821004232,text
^#,-E,2,1.2,4.txt,2015270,2.978165944417318,text
^#,-E,2,1.2,8.txt,6132060,5.525906880696614,text
^#,-E,2,1.2,56.txt,377160,4.007101058959961,text
^#,-E,2,1.2,39.txt,354540,4.372755686442058,text
^#,-E,2,1.2,6.txt,24528240,10.351737340291342,text
^#,-E,2,1.2,44.txt,543270,4.063526789347331,text
^#,-E,2,1.2,29.txt,58203,4.4489701588948565,text
^#,-E,2,1.2,37.txt,1418160,4.778305689493815,text
^#,-E,2,1.2,16.txt,688030,4.723787307739258,text
^#,-E,2,1.2,13.txt,8256360,7.10908571879069,text
^#,-E,2,1.2,28.txt,291015,3.8617451985677085,text
^#,-E,2,1.2,54.txt,1508640,5.528608957926433,text
^#,-E,2,1.2,43.txt,1086540,5.147377649943034,text
^#,-E,2,1.2,2.txt,12091620,8.196592330932617,text
^#,-E,2,1.2,36.txt,2836320,4.072268803914388,text
^#,-E,2,1.2,26.txt,1746090,3.2742818196614585,text
^#,-E,2,1.2,5.txt,403054,3.264347712198893,text
^#,-E,2,1.2,34.txt,166280,3.9098262786865234,text
^#,-E,2,1.2,1.txt,24183240,12.494881947835287,text
^#,-F,2,1.2,27.txt,873045,3.8867791493733725,text
^#,-F,2,1.2,45.txt,271635,4.095236460367839,text
^#,-F,2,1.2,22.txt,566610,4.501660664876302,text
^#,-F,2,1.2,48.txt,1786200,4.827181498209636,text
^#,-F,2,1.2,58.txt,62860,3.1488736470540366,text
^#,-F,2,1.2,42.txt,2173080,5.035956700642903,text
^#,-F,2,1.2,55.txt,754320,4.727602005004883,text
^#,-F,2,1.2,46.txt,90545,4.558324813842773,text
^#,-F,2,1.2,10.txt,1022010,4.259506861368815,text
^#,-F,2,1.2,47.txt,18109,3.4535725911458335,text
^#,-F,2,1.2,32.txt,997680,4.882494608561198,text
^#,-F,2,1.2,15.txt,2064090,5.185763041178386,text
^#,-F,2,1.2,12.txt,16512720,7.5181325276692705,text
^#,-F,2,1.2,59.txt,12572,4.75160280863444,text
^#,-F,2,1.2,33.txt,498840,4.370292027791341,text
^#,-F,2,1.2,30.txt,3990720,4.9132506052653,text
^#,-F,2,1.2,18.txt,13598640,9.772857030232748,text
^#,-F,2,1.2,20.txt,3399660,4.857460657755534,text
^#,-F,2,1.2,38.txt,709080,3.2776196797688804,text
^#,-F,2,1.2,25.txt,3492180,3.667116165161133,text
^#,-F,2,1.2,3.txt,6045810,6.293773651123047,text
^#,-F,2,1.2,0.txt,48366480,16.906102498372395,text
^#,-F,2,1.2,41.txt,23636,3.031015396118164,text
^#,-F,2,1.2,9.txt,3066030,3.241380055745443,text
^#,-F,2,1.2,53.txt,14885,2.3566087086995444,text
^#,-F,2,1.2,50.txt,446550,2.653360366821289,text
^#,-F,2,1.2,11.txt,204402,2.500772476196289,text
^#,-F,2,1.2,19.txt,6799320,4.0692488352457685,text
^#,-F,2,1.2,21.txt,1699830,2.685546875,text
^#,-F,2,1.2,51.txt,223275,2.245664596557617,text
^#,-F,2,1.2,35.txt,33256,2.0520687103271484,text
^#,-F,2,1.2,17.txt,137606,2.1593570709228516,text
^#,-F,2,1.2,49.txt,893100,2.215147018432617,text
^#,-F,2,1.2,24.txt,6984360,4.7312577565511065,text
^#,-F,2,1.2,23.txt,113322,2.3399988810221353,text
^#,-F,2,1.2,14.txt,4128180,3.190279006958008,text
^#,-F,2,1.2,31.txt,1995360,4.069964090983073,text
^#,-F,2,1.2,57.txt,188580,3.91236941019694,text
^#,-F,2,1.2,7.txt,12264120,8.673508961995443,text
^#,-F,2,1.2,52.txt,74425,3.3171971638997397,text
^#,-F,2,1.2,40.txt,118180,3.037055333455404,text
^#,-F,2,1.2,4.txt,2015270,3.0547777811686196,text
^#,-F,2,1.2,8.txt,6132060,3.868738810221354,text
^#,-F,2,1.2,56.txt,377160,3.306786219278971,text
^#,-F,2,1.2,39.txt,354540,4.077355066935222,text
^#,-F,2,1.2,6.txt,24528240,10.375499725341797,text
^#,-F,2,1.2,44.txt,543270,4.5553843180338545,text
^#,-F,2,1.2,29.txt,58203,4.088163375854492,text
^#,-F,2,1.2,37.txt,1418160,4.072904586791992,text
^#,-F,2,1.2,16.txt,688030,3.209829330444336,text
^#,-F,2,1.2,13.txt,8256360,4.985332489013672,text
^#,-F,2,1.2,28.txt,291015,4.43879763285319,text
^#,-F,2,1.2,54.txt,1508640,4.764238993326823,text
^#,-F,2,1.2,43.txt,1086540,4.835923512776692,text
^#,-F,2,1.2,2.txt,12091620,9.005546569824219,text
^#,-F,2,1.2,36.txt,2836320,4.025618235270183,text
^#,-F,2,1.2,26.txt,1746090,3.1375885009765625,text
^#,-F,2,1.2,5.txt,403054,2.439578374226888,text
^#,-F,2,1.2,34.txt,166280,4.352649052937825,text
^#,-F,2,1.2,1.txt,24183240,10.117769241333008,text
^#,-G,2,1.2,27.txt,873045,2.6792685190836587,text
^#,-G,2,1.2,45.txt,271635,4.172166188557942,text
^#,-G,2,1.2,22.txt,566610,4.975954691569011,text
^#,-G,2,1.2,48.txt,1786200,4.6342213948567705,text
^#,-G,2,1.2,58.txt,62860,4.254579544067383,text
^#,-G,2,1.2,42.txt,2173080,5.833069483439128,text
^#,-G,2,1.2,55.txt,754320,5.237499872843425,text
^#,-G,2,1.2,46.txt,90545,4.5057932535807295,text
^#,-G,2,1.2,10.txt,1022010,4.741509755452474,text
^#,-G,2,1.2,47.txt,18109,4.5553843180338545,text
^#,-G,2,1.2,32.txt,997680,4.968563715616862,text
^#,-G,2,1.2,15.txt,2064090,4.791498184204102,text
^#,-G,2,1.2,12.txt,16512720,10.073661804199219,text
^#,-G,2,1.2,59.txt,12572,4.180034001668294,text
^#,-G,2,1.2,33.txt,498840,4.616340001424153,text
^#,-G,2,1.2,30.txt,3990720,4.785855611165364,text
^#,-G,2,1.2,18.txt,13598640,6.536801656087239,text
^#,-G,2,1.2,20.txt,3399660,3.2012462615966797,text
^#,-G,2,1.2,38.txt,709080,2.5135676066080728,text
^#,-G,2,1.2,25.txt,3492180,3.0306180318196616,text
^#,-G,2,1.2,3.txt,6045810,3.0770301818847656,text
^#,-G,2,1.2,0.txt,48366480,10.854721069335938,text
^#,-G,2,1.2,41.txt,23636,1.9377867380777996,text
^#,-G,2,1.2,9.txt,3066030,2.4948914845784507,text
^#,-G,2,1.2,53.txt,14885,2.3136138916015625,text
^#,-G,2,1.2,50.txt,446550,2.2948582967122397,text
^#,-G,2,1.2,11.txt,204402,2.0167032877604165,text
^#,-G,2,1.2,19.txt,6799320,3.1735897064208984,text
^#,-G,2,1.2,21.txt,1699830,2.1034876505533853,text
^#,-G,2,1.2,51.txt,223275,1.8384456634521484,text
^#,-G,2,1.2,35.txt,33256,1.7519791920979817,text
^#,-G,2,1.2,17.txt,137606,3.482262293497721,text
^#,-G,2,1.2,49.txt,893100,4.03602917989095,text
^#,-G,2,1.2,24.txt,6984360,4.572550455729167,text
^#,-G,2,1.2,23.txt,113322,2.2446314493815103,text
^#,-G,2,1.2,14.txt,4128180,2.9276212056477866,text
^#,-G,2,1.2,31.txt,1995360,4.341602325439453,text
^#,-G,2,1.2,57.txt,188580,4.242261250813802,text
^#,-G,2,1.2,7.txt,12264120,8.793512980143229,text
^#,-G,2,1.2,52.txt,74425,3.0614535013834634,text
^#,-G,2,1.2,40.txt,118180,4.4108231862386065,text
^#,-G,2,1.2,4.txt,2015270,4.741509755452474,text
^#,-G,2,1.2,8.txt,6132060,4.729270935058594,text
^#,-G,2,1.2,56.txt,377160,4.18853759765625,text
^#,-G,2,1.2,39.txt,354540,4.4358571370442705,text
^#,-G,2,1.2,6.txt,24528240,11.127074559529623,text
^#,-G,2,1.2,44.txt,543270,4.2572816212972,text
^#,-G,2,1.2,29.txt,58203,4.2115052541097,text
